"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","html-keyboard-response","514","1254187","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","1257068","0.0-259.0-0.0","306.10000002384186","","","","","","","","51","1,0,0","6","blank","475","null","0.5241919597200387","0.21383634596419474","0.350743803793047","0","","","","","","","",""
"","html-keyboard-response","516","1258078","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","517","1261110","0.0-260.0-0.0","471.39999997615814","","","","","","","","49","0,0,1","6","blank","476","null","0.5733485633522417","0.05366784065122438","0.3083890372413355","0","","","","","","","",""
"","html-keyboard-response","518","1262125","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","519","1264516","0.0-261.0-0.0","868.6000000238419","","","","","","","","55","","","","477","probe-232","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","520","1265528","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","521","1268629","0.0-262.0-0.0","543.3000000119209","","","","","","","","50","1,0,0","6","blank","478","null","0.6427557066939109","0.10639451182946605","0.28665822188448054","0","","","","","","","",""
"","html-keyboard-response","522","1269641","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","523","1272392","0.0-263.0-0.0","179.69999998807907","","","","","","","","49","0,0,1","6","blank","479","null","0.541206585804243","0.171023378768107","0.4026738370387291","0","","","","","","","",""
"","html-keyboard-response","524","1273409","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","1275972","0.0-264.0-0.0","0.09999996423721313","","","","","","","","50","1,0,0","6","blank","480","null","0.558033313914088","0.1405783724438739","0.45709344002159646","0","","","","","","","",""
"","html-keyboard-response","526","1276985","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","527","1279772","0.0-265.0-0.0","230.30000001192093","","","","","","","","51","0,0,1","6","blank","481","null","0.4552981125641616","0.07060859018628132","0.32773346326687375","1","","","","","","","",""
"","html-keyboard-response","528","1280778","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","1283605","0.0-266.0-0.0","252.19999998807907","","","","","","","","49","1,0,1","6","blank","482","null","0.5027294265826953","0.2614642861692242","0.27463119926751073","1","","","","","","","",""
"","html-keyboard-response","530","1284621","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","531","1287467","0.0-267.0-0.0","291","","","","","","","","50","1,0,0","6","blank","483","null","0.5625811906417469","0.3022296350154291","0.2133546099439782","0","","","","","","","",""
"","html-keyboard-response","532","1288470","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","533","1290861","0.0-268.0-0.0","867.3000000119209","","","","","","","","54","","","","484","probe-240","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","534","1291865","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_source_mem","535","1322809","0.0-269.0-0.0","null","run_exp/static/audio/clip_37_source_memory.m4a","null","","","","","<div class='center'><p> Ok, you’re almost done! In this part, you’ll see a ship you saw yesterday, and you will have to pick the island on which you saw it using the keys 1, 2, 3, 4, 5, 6 on your keyboard. The number above each picture tells you which key to press to pick that island. Every time you pick the right island you’ll win some more bonus money, so try your best to remember! </p><p><img src='run_exp/static/images/tutorial/example_source_memory.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","do_source","536","1328866","0.0-270.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-250","160","4"
"","do_source","537","1330951","0.0-271.0-0.0","1066","","","","","","","","54","","","","","","","","","","","","","","false","probe-140","129","3"
"","do_source","538","1333154","0.0-272.0-0.0","1182.199999988079","","","","","","","","51","","","","","","","","","","","","","","false","probe-190","41","1"
"","do_source","539","1335174","0.0-273.0-0.0","1007.8999999761581","","","","","","","","50","","","","","","","","","","","","","","false","probe-199","85","2"
"","do_source","540","1337149","0.0-274.0-0.0","956.1999999880791","","","","","","","","51","","","","","","","","","","","","","","false","probe-118","166","4"
"","do_source","541","1339284","0.0-275.0-0.0","1116.2000000476837","","","","","","","","49","","","","","","","","","","","","","","false","probe-88","87","2"
"","do_source","542","1341157","0.0-276.0-0.0","853.9000000357628","","","","","","","","53","","","","","","","","","","","","","","false","probe-188","42","1"
"","do_source","543","1342806","0.0-277.0-0.0","634.3999999761581","","","","","","","","51","","","","","","","","","","","","","","false","probe-171","208","5"
"","do_source","544","1344360","0.0-278.0-0.0","527.8000000119209","","","","","","","","52","","","","","","","","","","","","","","false","probe-120","86","2"
"","do_source","545","1345915","0.0-279.0-0.0","531.3000000119209","","","","","","","","54","","","","","","","","","","","","","","false","probe-174","80","2"
"","do_source","546","1347391","0.0-280.0-0.0","453.0999999642372","","","","","","","","52","","","","","","","","","","","","","","false","probe-244","80","2"
"","do_source","547","1348806","0.0-281.0-0.0","401.19999998807907","","","","","","","","51","","","","","","","","","","","","","","false","probe-187","47","1"
"","do_source","548","1350412","0.0-282.0-0.0","581.5999999642372","","","","","","","","51","","","","","","","","","","","","","","false","probe-236","47","1"
"","do_source","549","1351871","0.0-283.0-0.0","436.9000000357628","","","","","","","","50","","","","","","","","","","","","","","false","probe-06","124","3"
"","do_source","550","1353297","0.0-284.0-0.0","404.4000000357628","","","","","","","","52","","","","","","","","","","","","","","false","probe-45","205","5"
"","do_source","551","1354995","0.0-285.0-0.0","683.6000000238419","","","","","","","","53","","","","","","","","","","","","","","false","probe-86","45","1"
"","do_source","552","1356450","0.0-286.0-0.0","433","","","","","","","","51","","","","","","","","","","","","","","false","probe-141","203","5"
"","do_source","553","1358024","0.0-287.0-0.0","551.8000000119209","","","","","","","","50","","","","","","","","","","","","","","false","probe-85","126","3"
"","do_source","554","1359516","0.0-288.0-0.0","465.9000000357628","","","","","","","","49","","","","","","","","","","","","","","false","probe-70","49","1"
"","do_source","555","1361458","0.0-289.0-0.0","918.3999999761581","","","","","","","","54","","","","","","","","","","","","","","false","probe-92","164","4"
"","do_source","556","1362832","0.0-290.0-0.0","355.80000001192093","","","","","","","","53","","","","","","","","","","","","","","false","probe-105","83","2"
"","do_source","557","1364237","0.0-291.0-0.0","388.19999998807907","","","","","","","","51","","","","","","","","","","","","","","false","probe-155","120","3"
"","do_source","558","1365840","0.0-292.0-0.0","578.8999999761581","","","","","","","","50","","","","","","","","","","","","","","false","probe-100","128","3"
"","do_source","559","1367519","0.0-293.0-0.0","667.6000000238419","","","","","","","","52","","","","","","","","","","","","","","false","probe-40","81","2"
"","do_source","560","1369013","0.0-294.0-0.0","477.10000002384186","","","","","","","","49","","","","","","","","","","","","","","false","probe-151","125","3"
"","do_source","561","1370405","0.0-295.0-0.0","371.60000002384186","","","","","","","","50","","","","","","","","","","","","","","true","probe-58","40","1"
"","do_source","562","1371902","0.0-296.0-0.0","485.80000001192093","","","","","","","","52","","","","","","","","","","","","","","false","probe-57","161","4"
"","do_source","563","1373295","0.0-297.0-0.0","369.60000002384186","","","","","","","","51","","","","","","","","","","","","","","true","probe-49","88","2"
"","do_source","564","1374420","0.0-298.0-0.0","99.90000003576279","","","","","","","","49","","","","","","","","","","","","","","false","probe-202","167","4"
"","do_source","565","1375776","0.0-299.0-0.0","337.60000002384186","","","","","","","","51","","","","","","","","","","","","","","false","probe-17","206","5"
"","do_source","566","1377936","0.0-300.0-0.0","1141.199999988079","","","","","","","","52","","","","","","","","","","","","","","false","probe-74","207","5"
"","do_source","567","1379296","0.0-301.0-0.0","346.69999998807907","","","","","","","","49","","","","","","","","","","","","","","false","probe-211","89","2"
"","do_source","568","1380378","0.0-302.0-0.0","66.59999996423721","","","","","","","","51","","","","","","","","","","","","","","false","probe-72","168","4"
"","do_source","569","1381689","0.0-303.0-0.0","291.0999999642372","","","","","","","","50","","","","","","","","","","","","","","false","probe-115","165","4"
"","do_source","570","1383043","0.0-304.0-0.0","342.69999998807907","","","","","","","","54","","","","","","","","","","","","","","false","probe-55","46","1"
"","do_source","571","1384501","0.0-305.0-0.0","435.69999998807907","","","","","","","","53","","","","","","","","","","","","","","false","probe-110","82","2"
"","do_source","572","1385808","0.0-306.0-0.0","288.19999998807907","","","","","","","","52","","","","","","","","","","","","","","false","probe-39","43","1"
"","do_source","573","1387070","0.0-307.0-0.0","239","","","","","","","","51","","","","","","","","","","","","","","false","probe-84","209","5"
"","do_source","574","1388294","0.0-308.0-0.0","202.5999999642372","","","","","","","","52","","","","","","","","","","","","","","false","probe-98","84","2"
"","do_source","575","1389655","0.0-309.0-0.0","342.2999999523163","","","","","","","","50","","","","","","","","","","","","","","false","probe-213","200","5"
"","do_source","576","1390776","0.0-310.0-0.0","110.60000002384186","","","","","","","","54","","","","","","","","","","","","","","false","probe-03","127","3"
"","do_source","577","1392151","0.0-311.0-0.0","361.80000001192093","","","","","","","","49","","","","","","","","","","","","","","false","probe-59","48","1"
"","do_source","578","1393337","0.0-312.0-0.0","163.30000001192093","","","","","","","","52","","","","","","","","","","","","","","true","probe-194","121","3"
"","do_source","579","1394576","0.0-313.0-0.0","214.5999999642372","","","","","","","","51","","","","","","","","","","","","","","false","probe-24","162","4"
"","do_source","580","1395845","0.0-314.0-0.0","249.80000001192093","","","","","","","","50","","","","","","","","","","","","","","false","probe-150","201","5"
"","do_source","581","1397156","0.0-315.0-0.0","300.19999998807907","","","","","","","","52","","","","","","","","","","","","","","false","probe-154","169","4"
"","do_source","582","1398454","0.0-316.0-0.0","279.2999999523163","","","","","","","","49","","","","","","","","","","","","","","false","probe-136","202","5"
"","do_source","583","1399638","0.0-317.0-0.0","159.30000001192093","","","","","","","","54","","","","","","","","","","","","","","false","probe-10","122","3"
"","do_source","584","1400880","0.0-318.0-0.0","227","","","","","","","","49","","","","","","","","","","","","","","false","probe-52","204","5"
"","do_source","585","1402082","0.0-319.0-0.0","191.30000001192093","","","","","","","","51","","","","","","","","","","","","","","false","probe-124","163","4"
"","do_source","586","1403409","0.0-320.0-0.0","308.69999998807907","","","","","","","","53","","","","","","","","","","","","","","false","probe-131","123","3"
"","do_source","587","1404603","0.0-321.0-0.0","171.10000002384186","","","","","","","","52","","","","","","","","","","","","","","false","probe-112","44","1"
"","do_source","588","1405768","0.0-322.0-0.0","150.19999998807907","","","","","","","","51","","","","","","","","","","","","","","false","probe-71","","NaN"
"","do_source","589","1406925","0.0-323.0-0.0","138.70000004768372","","","","","","","","50","","","","","","","","","","","","","","false","probe-249","","NaN"
"","do_source","590","1408175","0.0-324.0-0.0","225.69999998807907","","","","","","","","52","","","","","","","","","","","","","","false","probe-251","","NaN"
"","do_source","591","1409577","0.0-325.0-0.0","383.19999998807907","","","","","","","","53","","","","","","","","","","","","","","false","probe-248","","NaN"
"","do_source","592","1410939","0.0-326.0-0.0","345.7000000476837","","","","","","","","52","","","","","","","","","","","","","","false","probe-231","","NaN"
"","do_source","593","1412442","0.0-327.0-0.0","482.9000000357628","","","","","","","","50","","","","","","","","","","","","","","false","probe-239","","NaN"
"","do_source","594","1413849","0.0-328.0-0.0","397.2999999523163","","","","","","","","54","","","","","","","","","","","","","","false","probe-232","","NaN"
"","do_source","595","1415277","0.0-329.0-0.0","417.19999998807907","","","","","","","","52","","","","","","","","","","","","","","false","probe-240","","NaN"
"","audio-keyboard-response","596","1430309","0.0-330.0-0.0","15014.5","run_exp/static/audio/clip_39_all_done.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
