"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","513","1319092","0.0-259.0-0.0","0.20000004768371582","","","","","","","","49","1,0,0","6","blank","474","null","0.3348694901046731","0.37593280039782356","0.5593241183811628","1","","","","","","","",""
"","html-keyboard-response","514","1320095","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","1322705","0.0-260.0-0.0","47.39999997615814","","","","","","","","49","0,1,1","6","blank","475","null","0.2724684992100301","0.3473743709737962","0.6284107313886279","0","","","","","","","",""
"","html-keyboard-response","516","1323708","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","517","1326490","0.0-261.0-0.0","215.39999997615814","","","","","","","","49","0,1,0","6","blank","476","null","0.2570484891579074","0.3439245126467609","0.74878635032798","0","","","","","","","",""
"","html-keyboard-response","518","1327493","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","519","1330214","0.0-262.0-0.0","155.19999992847443","","","","","","","","49","0,0,1","6","blank","477","null","0.2356612130035974","0.322136857464164","0.8565326682765384","0","","","","","","","",""
"","html-keyboard-response","520","1331219","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","521","1332893","0.0-263.0-0.0","162.39999997615814","","","","","","","","56","","","","478","probe-237","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","522","1333895","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","523","1336464","0.0-264.0-0.0","0.30000007152557373","","","","","","","","49","0,0,1","6","blank","479","null","0.14803827966559926","0.41488475444250206","0.9177171111726432","0","","","","","","","",""
"","html-keyboard-response","524","1337467","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","1340241","0.0-265.0-0.0","216.39999997615814","","","","","","","","50","0,0,1","6","blank","480","null","0.07490355081227686","0.45033779855708617","0.8352814254855008","0","","","","","","","",""
"","html-keyboard-response","526","1341244","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","527","1343941","0.0-266.0-0.0","129","","","","","","","","51","0,0,1","6","blank","481","null","0.06531728072960451","0.34204072459912677","0.6897050679676602","1","","","","","","","",""
"","html-keyboard-response","528","1344945","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","1347820","0.0-267.0-0.0","304.10000002384186","","","","","","","","51","0,0,0","6","blank","482","null","0.05026733642583629","0.3000917127081883","0.73178596231571","0","","","","","","","",""
"","html-keyboard-response","530","1348823","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","531","1350553","0.0-268.0-0.0","220.39999997615814","","","","","","","","56","","","","483","probe-246","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","532","1351555","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_source_mem","533","1381821","0.0-269.0-0.0","null","run_exp/static/audio/clip_37_source_memory.m4a","null","","","","","<div class='center'><p> Ok, you’re almost done! In this part, you’ll see a ship you saw yesterday, and you will have to pick the island on which you saw it using the keys 1, 2, 3, 4, 5, 6 on your keyboard. The number above each picture tells you which key to press to pick that island. Every time you pick the right island you’ll win some more bonus money, so try your best to remember! </p><p><img src='run_exp/static/images/tutorial/example_source_memory.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","do_source","534","1387876","0.0-270.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-103","163","4"
"","do_source","535","1389928","0.0-271.0-0.0","1040.3999999761581","","","","","","","","53","","","","","","","","","","","","","","true","probe-236","163","4"
"","do_source","536","1392791","0.0-272.0-0.0","1852.3999999761581","","","","","","","","51","","","","","","","","","","","","","","true","probe-221","85","2"
"","do_source","537","1395485","0.0-273.0-0.0","1684.3999999761581","","","","","","","","53","","","","","","","","","","","","","","false","probe-99","42","1"
"","do_source","538","1396538","0.0-274.0-0.0","41.799999952316284","","","","","","","","52","","","","","","","","","","","","","","false","probe-224","87","2"
"","do_source","539","1397550","0.0-275.0-0.0","0.40000009536743164","","","","","","","","49","","","","","","","","","","","","","","false","probe-112","128","3"
"","do_source","540","1398593","0.0-276.0-0.0","31.5","","","","","","","","49","","","","","","","","","","","","","","false","probe-200","88","2"
"","do_source","541","1399742","0.0-277.0-0.0","137","","","","","","","","50","","","","","","","","","","","","","","false","probe-41","160","4"
"","do_source","542","1400758","0.0-278.0-0.0","7.399999976158142","","","","","","","","54","","","","","","","","","","","","","","false","probe-164","125","3"
"","do_source","543","1402114","0.0-279.0-0.0","345.7000000476837","","","","","","","","53","","","","","","","","","","","","","","true","probe-42","168","4"
"","do_source","544","1403229","0.0-280.0-0.0","102.80000007152557","","","","","","","","50","","","","","","","","","","","","","","false","probe-161","129","3"
"","do_source","545","1404343","0.0-281.0-0.0","103.60000002384186","","","","","","","","53","","","","","","","","","","","","","","false","probe-11","207","5"
"","do_source","546","1405612","0.0-282.0-0.0","261","","","","","","","","54","","","","","","","","","","","","","","false","probe-186","46","1"
"","do_source","547","1406763","0.0-283.0-0.0","140.60000002384186","","","","","","","","53","","","","","","","","","","","","","","false","probe-56","43","1"
"","do_source","548","1407856","0.0-284.0-0.0","82.60000002384186","","","","","","","","49","","","","","","","","","","","","","","false","probe-48","166","4"
"","do_source","549","1408878","0.0-285.0-0.0","9.899999976158142","","","","","","","","50","","","","","","","","","","","","","","false","probe-62","202","5"
"","do_source","550","1410214","0.0-286.0-0.0","325.2000000476837","","","","","","","","49","","","","","","","","","","","","","","false","probe-68","206","5"
"","do_source","551","1411312","0.0-287.0-0.0","86.39999997615814","","","","","","","","51","","","","","","","","","","","","","","false","probe-96","48","1"
"","do_source","552","1412330","0.0-288.0-0.0","3.4000000953674316","","","","","","","","50","","","","","","","","","","","","","","false","probe-91","205","5"
"","do_source","553","1415837","0.0-289.0-0.0","2500.5","","","","","","","","52","","","","","","","","","","","","","","false","probe-116","164","4"
"","do_source","554","1416955","0.0-290.0-0.0","106.20000004768372","","","","","","","","54","","","","","","","","","","","","","","false","probe-81","44","1"
"","do_source","555","1418129","0.0-291.0-0.0","165","","","","","","","","54","","","","","","","","","","","","","","false","probe-144","41","1"
"","do_source","556","1419170","0.0-292.0-0.0","31.09999990463257","","","","","","","","50","","","","","","","","","","","","","","false","probe-173","203","5"
"","do_source","557","1420328","0.0-293.0-0.0","152.5","","","","","","","","53","","","","","","","","","","","","","","false","probe-27","208","5"
"","do_source","558","1421408","0.0-294.0-0.0","69.20000004768372","","","","","","","","52","","","","","","","","","","","","","","false","probe-160","83","2"
"","do_source","559","1422942","0.0-295.0-0.0","523","","","","","","","","49","","","","","","","","","","","","","","false","probe-77","40","1"
"","do_source","560","1424341","0.0-296.0-0.0","387.7999999523163","","","","","","","","54","","","","","","","","","","","","","","true","probe-88","201","5"
"","do_source","561","1425497","0.0-297.0-0.0","143","","","","","","","","49","","","","","","","","","","","","","","false","probe-120","47","1"
"","do_source","562","1426844","0.0-298.0-0.0","336","","","","","","","","52","","","","","","","","","","","","","","false","probe-208","167","4"
"","do_source","563","1427971","0.0-299.0-0.0","117.80000007152557","","","","","","","","50","","","","","","","","","","","","","","false","probe-47","120","3"
"","do_source","564","1428987","0.0-300.0-0.0","2.3000000715255737","","","","","","","","51","","","","","","","","","","","","","","false","probe-94","162","4"
"","do_source","565","1430170","0.0-301.0-0.0","171.79999995231628","","","","","","","","51","","","","","","","","","","","","","","true","probe-130","89","2"
"","do_source","566","1431314","0.0-302.0-0.0","130.29999995231628","","","","","","","","49","","","","","","","","","","","","","","false","probe-35","122","3"
"","do_source","567","1432410","0.0-303.0-0.0","85","","","","","","","","51","","","","","","","","","","","","","","false","probe-175","161","4"
"","do_source","568","1433423","0.0-304.0-0.0","0.10000002384185791","","","","","","","","54","","","","","","","","","","","","","","true","probe-111","204","5"
"","do_source","569","1434559","0.0-305.0-0.0","126","","","","","","","","53","","","","","","","","","","","","","","true","probe-212","165","4"
"","do_source","570","1435971","0.0-306.0-0.0","401.2000000476837","","","","","","","","51","","","","","","","","","","","","","","false","probe-163","126","3"
"","do_source","571","1437044","0.0-307.0-0.0","62.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-165","45","1"
"","do_source","572","1438104","0.0-308.0-0.0","47.60000002384186","","","","","","","","53","","","","","","","","","","","","","","false","probe-185","84","2"
"","do_source","573","1439255","0.0-309.0-0.0","140.39999997615814","","","","","","","","52","","","","","","","","","","","","","","true","probe-228","127","3"
"","do_source","574","1440407","0.0-310.0-0.0","141.69999992847443","","","","","","","","53","","","","","","","","","","","","","","false","probe-202","49","1"
"","do_source","575","1441423","0.0-311.0-0.0","0.10000002384185791","","","","","","","","54","","","","","","","","","","","","","","false","probe-214","82","2"
"","do_source","576","1442443","0.0-312.0-0.0","10.300000071525574","","","","","","","","53","","","","","","","","","","","","","","false","probe-52","124","3"
"","do_source","577","1443579","0.0-313.0-0.0","123.39999997615814","","","","","","","","52","","","","","","","","","","","","","","false","probe-190","86","2"
"","do_source","578","1444591","0.0-314.0-0.0","0.10000002384185791","","","","","","","","50","","","","","","","","","","","","","","false","probe-46","81","2"
"","do_source","579","1445694","0.0-315.0-0.0","92.60000002384186","","","","","","","","49","","","","","","","","","","","","","","false","probe-171","200","5"
"","do_source","580","1446702","0.0-316.0-0.0","0.10000002384185791","","","","","","","","51","","","","","","","","","","","","","","false","probe-222","209","5"
"","do_source","581","1447898","0.0-317.0-0.0","186.20000004768372","","","","","","","","54","","","","","","","","","","","","","","false","probe-95","121","3"
"","do_source","582","1448931","0.0-318.0-0.0","22.600000023841858","","","","","","","","52","","","","","","","","","","","","","","false","probe-159","","NaN"
"","do_source","583","1450007","0.0-319.0-0.0","61.39999997615814","","","","","","","","54","","","","","","","","","","","","","","false","probe-232","","NaN"
"","do_source","584","1451348","0.0-320.0-0.0","328.7999999523163","","","","","","","","50","","","","","","","","","","","","","","false","probe-233","","NaN"
"","do_source","585","1452476","0.0-321.0-0.0","116.39999997615814","","","","","","","","53","","","","","","","","","","","","","","false","probe-250","","NaN"
"","do_source","586","1453658","0.0-322.0-0.0","172.29999995231628","","","","","","","","53","","","","","","","","","","","","","","false","probe-245","","NaN"
"","do_source","587","1455289","0.0-323.0-0.0","618.3000000715256","","","","","","","","49","","","","","","","","","","","","","","false","probe-247","","NaN"
"","do_source","588","1456311","0.0-324.0-0.0","10.199999928474426","","","","","","","","51","","","","","","","","","","","","","","false","probe-248","","NaN"
"","do_source","589","1457476","0.0-325.0-0.0","152.80000007152557","","","","","","","","51","","","","","","","","","","","","","","false","probe-234","","NaN"
"","do_source","590","1458505","0.0-326.0-0.0","19","","","","","","","","53","","","","","","","","","","","","","","false","probe-242","","NaN"
"","do_source","591","1460370","0.0-327.0-0.0","854.7000000476837","","","","","","","","50","","","","","","","","","","","","","","false","probe-251","","NaN"
"","do_source","592","1461720","0.0-328.0-0.0","338.90000009536743","","","","","","","","53","","","","","","","","","","","","","","false","probe-237","","NaN"
"","do_source","593","1462804","0.0-329.0-0.0","75.39999997615814","","","","","","","","50","","","","","","","","","","","","","","false","probe-246","","NaN"
"","audio-keyboard-response","594","1469100","0.0-330.0-0.0","6292.899999976158","run_exp/static/audio/clip_39_all_done.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
