"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","html-keyboard-response","514","1272503","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","1275728","0.0-260.0-0.0","681.2999999523163","","","","","","","","49","1,0,0","6","blank","475","null","0.7051379093691428","0.22223430793471555","0.204008669524733","1","","","","","","","",""
"","html-keyboard-response","516","1276743","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","517","1278736","0.0-261.0-0.0","473","","","","","","","","56","","","","476","probe-248","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","518","1279743","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","519","1283137","0.0-262.0-0.0","844.1999999880791","","","","","","","","49","1,1,0","6","blank","477","null","0.6887334933419408","0.2707338160637355","0.172378108438584","1","","","","","","","",""
"","html-keyboard-response","520","1284152","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","521","1286534","0.0-263.0-0.0","874.1999999880791","","","","","","","","54","","","","478","probe-246","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","522","1287548","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","523","1290680","0.0-264.0-0.0","582.4000000357628","","","","","","","","49","1,0,0","6","blank","479","null","0.6114473486242777","0.2766781863212168","0.39066444192622835","1","","","","","","","",""
"","html-keyboard-response","524","1291693","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","1294408","0.0-265.0-0.0","168.39999997615814","","","","","","","","51","1,0,1","6","blank","480","null","0.6584223401515443","0.27143970513881477","0.3700748310577261","1","","","","","","","",""
"","html-keyboard-response","526","1295421","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","527","1298024","0.0-266.0-0.0","1080.8999999761581","","","","","","","","55","","","","481","probe-242","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","528","1299025","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","1302068","0.0-267.0-0.0","486.60000002384186","","","","","","","","49","1,0,1","6","blank","482","null","0.622852749168951","0.2709764075201987","0.3349711169605407","1","","","","","","","",""
"","html-keyboard-response","530","1303079","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","531","1304922","0.0-268.0-0.0","324.9000000357628","","","","","","","","56","","","","483","probe-234","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","532","1305924","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_source_mem","533","1337238","0.0-269.0-0.0","null","run_exp/static/audio/clip_37_source_memory.m4a","null","","","","","<div class='center'><p> Ok, you’re almost done! In this part, you’ll see a ship you saw yesterday, and you will have to pick the island on which you saw it using the keys 1, 2, 3, 4, 5, 6 on your keyboard. The number above each picture tells you which key to press to pick that island. Every time you pick the right island you’ll win some more bonus money, so try your best to remember! </p><p><img src='run_exp/static/images/tutorial/example_source_memory.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","do_source","534","1343287","0.0-270.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-118","85","2"
"","do_source","535","1345021","0.0-271.0-0.0","717.6000000238419","","","","","","","","50","","","","","","","","","","","","","","false","probe-249","85","2"
"","do_source","536","1347138","0.0-272.0-0.0","1104","","","","","","","","50","","","","","","","","","","","","","","false","probe-136","83","2"
"","do_source","537","1348738","0.0-273.0-0.0","580.6000000238419","","","","","","","","50","","","","","","","","","","","","","","false","probe-159","207","5"
"","do_source","538","1349791","0.0-274.0-0.0","42.80000001192093","","","","","","","","53","","","","","","","","","","","","","","false","probe-80","40","1"
"","do_source","539","1351646","0.0-275.0-0.0","833.1999999880791","","","","","","","","49","","","","","","","","","","","","","","false","probe-172","167","4"
"","do_source","540","1353749","0.0-276.0-0.0","1088.5","","","","","","","","54","","","","","","","","","","","","","","false","probe-43","165","4"
"","do_source","541","1355382","0.0-277.0-0.0","613.5","","","","","","","","50","","","","","","","","","","","","","","false","probe-78","204","5"
"","do_source","542","1357326","0.0-278.0-0.0","926.3000000119209","","","","","","","","54","","","","","","","","","","","","","","false","probe-194","161","4"
"","do_source","543","1358383","0.0-279.0-0.0","41.89999997615814","","","","","","","","50","","","","","","","","","","","","","","false","probe-164","206","5"
"","do_source","544","1359456","0.0-280.0-0.0","57.5","","","","","","","","49","","","","","","","","","","","","","","false","probe-174","164","4"
"","do_source","545","1360748","0.0-281.0-0.0","273.39999997615814","","","","","","","","52","","","","","","","","","","","","","","false","probe-53","48","1"
"","do_source","546","1361993","0.0-282.0-0.0","222.69999998807907","","","","","","","","54","","","","","","","","","","","","","","false","probe-108","123","3"
"","do_source","547","1363023","0.0-283.0-0.0","17.30000001192093","","","","","","","","51","","","","","","","","","","","","","","false","probe-120","208","5"
"","do_source","548","1364146","0.0-284.0-0.0","106.30000001192093","","","","","","","","53","","","","","","","","","","","","","","false","probe-148","84","2"
"","do_source","549","1365284","0.0-285.0-0.0","124.30000001192093","","","","","","","","52","","","","","","","","","","","","","","false","probe-155","169","4"
"","do_source","550","1366435","0.0-286.0-0.0","144","","","","","","","","53","","","","","","","","","","","","","","true","probe-204","163","4"
"","do_source","551","1367457","0.0-287.0-0.0","0.30000001192092896","","","","","","","","51","","","","","","","","","","","","","","true","probe-230","87","2"
"","do_source","552","1368501","0.0-288.0-0.0","22.200000047683716","","","","","","","","53","","","","","","","","","","","","","","false","probe-93","120","3"
"","do_source","553","1369908","0.0-289.0-0.0","392.89999997615814","","","","","","","","53","","","","","","","","","","","","","","false","probe-81","127","3"
"","do_source","554","1371266","0.0-290.0-0.0","345.0999999642372","","","","","","","","54","","","","","","","","","","","","","","false","probe-74","45","1"
"","do_source","555","1373541","0.0-291.0-0.0","1258.8999999761581","","","","","","","","54","","","","","","","","","","","","","","false","probe-42","168","4"
"","do_source","556","1375085","0.0-292.0-0.0","530.6000000238419","","","","","","","","51","","","","","","","","","","","","","","false","probe-19","41","1"
"","do_source","557","1376580","0.0-293.0-0.0","472.9000000357628","","","","","","","","50","","","","","","","","","","","","","","false","probe-26","89","2"
"","do_source","558","1378625","0.0-294.0-0.0","1034.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-27","42","1"
"","do_source","559","1380241","0.0-295.0-0.0","606.7999999523163","","","","","","","","52","","","","","","","","","","","","","","false","probe-04","202","5"
"","do_source","560","1381942","0.0-296.0-0.0","678.8000000119209","","","","","","","","53","","","","","","","","","","","","","","false","probe-156","82","2"
"","do_source","561","1383412","0.0-297.0-0.0","458.5","","","","","","","","54","","","","","","","","","","","","","","false","probe-32","122","3"
"","do_source","562","1384862","0.0-298.0-0.0","432.10000002384186","","","","","","","","51","","","","","","","","","","","","","","false","probe-123","162","4"
"","do_source","563","1386123","0.0-299.0-0.0","246.89999997615814","","","","","","","","52","","","","","","","","","","","","","","false","probe-232","162","4"
"","do_source","564","1387354","0.0-300.0-0.0","210.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-247","162","4"
"","do_source","565","1388492","0.0-301.0-0.0","123.60000002384186","","","","","","","","50","","","","","","","","","","","","","","false","probe-200","166","4"
"","do_source","566","1389520","0.0-302.0-0.0","12.899999976158142","","","","","","","","49","","","","","","","","","","","","","","false","probe-79","129","3"
"","do_source","567","1390579","0.0-303.0-0.0","50.59999996423721","","","","","","","","51","","","","","","","","","","","","","","true","probe-113","88","2"
"","do_source","568","1391747","0.0-304.0-0.0","154.89999997615814","","","","","","","","52","","","","","","","","","","","","","","false","probe-14","46","1"
"","do_source","569","1392870","0.0-305.0-0.0","109.39999997615814","","","","","","","","50","","","","","","","","","","","","","","false","probe-103","205","5"
"","do_source","570","1395055","0.0-306.0-0.0","1175.300000011921","","","","","","","","54","","","","","","","","","","","","","","false","probe-31","128","3"
"","do_source","571","1396521","0.0-307.0-0.0","452.80000001192093","","","","","","","","53","","","","","","","","","","","","","","true","probe-13","160","4"
"","do_source","572","1397755","0.0-308.0-0.0","214.5","","","","","","","","52","","","","","","","","","","","","","","false","probe-65","200","5"
"","do_source","573","1398863","0.0-309.0-0.0","91.69999998807907","","","","","","","","51","","","","","","","","","","","","","","true","probe-224","80","2"
"","do_source","574","1400112","0.0-310.0-0.0","229.0999999642372","","","","","","","","51","","","","","","","","","","","","","","false","probe-40","125","3"
"","do_source","575","1401371","0.0-311.0-0.0","249.19999998807907","","","","","","","","50","","","","","","","","","","","","","","false","probe-25","81","2"
"","do_source","576","1402526","0.0-312.0-0.0","146.80000001192093","","","","","","","","53","","","","","","","","","","","","","","false","probe-33","47","1"
"","do_source","577","1403785","0.0-313.0-0.0","239.69999998807907","","","","","","","","52","","","","","","","","","","","","","","true","probe-39","124","3"
"","do_source","578","1404954","0.0-314.0-0.0","149.9000000357628","","","","","","","","51","","","","","","","","","","","","","","false","probe-117","121","3"
"","do_source","579","1408135","0.0-315.0-0.0","2158.2999999523163","","","","","","","","51","","","","","","","","","","","","","","false","probe-46","43","1"
"","do_source","580","1409991","0.0-316.0-0.0","847.3000000119209","","","","","","","","51","","","","","","","","","","","","","","false","probe-99","201","5"
"","do_source","581","1411256","0.0-317.0-0.0","241.80000001192093","","","","","","","","50","","","","","","","","","","","","","","false","probe-254","201","5"
"","do_source","582","1412568","0.0-318.0-0.0","303.39999997615814","","","","","","","","53","","","","","","","","","","","","","","false","probe-217","44","1"
"","do_source","583","1413656","0.0-319.0-0.0","65.40000003576279","","","","","","","","52","","","","","","","","","","","","","","false","probe-61","49","1"
"","do_source","584","1414891","0.0-320.0-0.0","223.0999999642372","","","","","","","","51","","","","","","","","","","","","","","true","probe-44","86","2"
"","do_source","585","1416517","0.0-321.0-0.0","601.6000000238419","","","","","","","","50","","","","","","","","","","","","","","false","probe-114","203","5"
"","do_source","586","1418154","0.0-322.0-0.0","626.0999999642372","","","","","","","","50","","","","","","","","","","","","","","false","probe-165","126","3"
"","do_source","587","1419937","0.0-323.0-0.0","759.1999999880791","","","","","","","","50","","","","","","","","","","","","","","false","probe-180","","NaN"
"","do_source","588","1420995","0.0-324.0-0.0","39.69999998807907","","","","","","","","49","","","","","","","","","","","","","","false","probe-233","","NaN"
"","do_source","589","1422116","0.0-325.0-0.0","101.70000004768372","","","","","","","","52","","","","","","","","","","","","","","false","probe-235","","NaN"
"","do_source","590","1423691","0.0-326.0-0.0","559.6000000238419","","","","","","","","51","","","","","","","","","","","","","","false","probe-248","","NaN"
"","do_source","591","1425090","0.0-327.0-0.0","390.30000001192093","","","","","","","","53","","","","","","","","","","","","","","false","probe-246","","NaN"
"","do_source","592","1426428","0.0-328.0-0.0","320.5","","","","","","","","52","","","","","","","","","","","","","","false","probe-242","","NaN"
"","do_source","593","1427644","0.0-329.0-0.0","198.10000002384186","","","","","","","","53","","","","","","","","","","","","","","false","probe-234","","NaN"
"","audio-keyboard-response","594","1435602","0.0-330.0-0.0","7955.199999988079","run_exp/static/audio/clip_39_all_done.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
