"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","participant_id","age","gender","prompt","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct","probe","probed_trial_n","probed_context_n"
"","do_trial","513","1287370","0.0-257.0-0.0","535.3999999761581","","","","","","","","51","0,1,0","6","blank","474","null","0.212030909730294","0.5486600032961239","0.17852637354657297","0","","","","","","","",""
"","html-keyboard-response","514","1288385","0.0-257.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","515","1291261","0.0-258.0-0.0","326","","","","","","","","49","0,1,0","6","blank","475","null","0.29659847958368213","0.5905355784444136","0.257057107552856","0","","","","","","","",""
"","html-keyboard-response","516","1292269","0.0-258.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","517","1295348","0.0-259.0-0.0","479","","","","","","","","50","0,1,1","6","blank","476","null","0.19262980452533845","0.4979549831827385","0.17173890667045186","1","","","","","","","",""
"","html-keyboard-response","518","1296351","0.0-259.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","519","1300040","0.0-260.0-0.0","1130.5","","","","","","","","50","0,0,1","6","blank","477","null","0.11904992574745926","0.587084247771424","0.17333846075691775","0","","","","","","","",""
"","html-keyboard-response","520","1301046","0.0-260.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","521","1304040","0.0-261.0-0.0","403.10000002384186","","","","","","","","50","0,0,0","6","blank","478","null","0.08177331716783465","0.5411165084106471","0.17169839603958245","0","","","","","","","",""
"","html-keyboard-response","522","1305057","0.0-261.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","523","1307947","0.0-262.0-0.0","1365.0999999046326","","","","","","","","54","","","","479","probe-236","","","","","0","[object Object]","null","null","0","","",""
"","html-keyboard-response","524","1308953","0.0-262.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","525","1312676","0.0-263.0-0.0","1148.2000000476837","","","","","","","","50","0,0,1","6","blank","480","null","0.19439687970544778","0.6451565721802602","0.3220508060066123","0","","","","","","","",""
"","html-keyboard-response","526","1313679","0.0-263.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","527","1317060","0.0-264.0-0.0","780.1000000238419","","","","","","","","49","1,1,1","6","blank","481","null","0.22391445112889646","0.6211676385068404","0.27027981458889977","1","","","","","","","",""
"","html-keyboard-response","528","1318067","0.0-264.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","529","1321241","0.0-265.0-0.0","568.6000000238419","","","","","","","","49","0,1,0","6","blank","482","null","0.23852290270751833","0.5641210341461732","0.5286526204142254","0","","","","","","","",""
"","html-keyboard-response","530","1322259","0.0-265.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","531","1325336","0.0-266.0-0.0","509.60000002384186","","","","","","","","49","0,0,1","6","blank","483","null","0.1335999569235981","0.6251742973160954","0.4813942177672159","0","","","","","","","",""
"","html-keyboard-response","532","1326339","0.0-266.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_trial","533","1329421","0.0-267.0-0.0","528.2999999523163","","","","","","","","50","0,1,0","6","blank","484","null","0.2277124636562646","0.6153814386688412","0.1986907463871832","1","","","","","","","",""
"","html-keyboard-response","534","1330429","0.0-267.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","do_recog","535","1332916","0.0-268.0-0.0","968","","","","","","","","56","","","","485","probe-232","","","","","0","[object Object]","null","null","1","","",""
"","html-keyboard-response","536","1333935","0.0-268.0-1.0","null","<p></p>","null","","","","","","","","","","","","","","","","","","","","","","",""
"","begin_source_mem","537","1365630","0.0-269.0-0.0","null","run_exp/static/audio/clip_37_source_memory.m4a","null","","","","","<div class='center'><p> Ok, you’re almost done! In this part, you’ll see a ship you saw yesterday, and you will have to pick the island on which you saw it using the keys 1, 2, 3, 4, 5, 6 on your keyboard. The number above each picture tells you which key to press to pick that island. Every time you pick the right island you’ll win some more bonus money, so try your best to remember! </p><p><img src='run_exp/static/images/tutorial/example_source_memory.png' height='500'></p></div>","","","","","","","","","","","","","","","","","",""
"","do_source","538","1371683","0.0-270.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-60","202","5"
"","do_source","539","1375023","0.0-271.0-0.0","2317.100000023842","","","","","","","","52","","","","","","","","","","","","","","false","probe-72","42","1"
"","do_source","540","1378350","0.0-272.0-0.0","2309.0999999046326","","","","","","","","53","","","","","","","","","","","","","","false","probe-197","43","1"
"","do_source","541","1380916","0.0-273.0-0.0","1549.8999999761581","","","","","","","","50","","","","","","","","","","","","","","false","probe-186","167","4"
"","do_source","542","1383389","0.0-274.0-0.0","1458.8000000715256","","","","","","","","51","","","","","","","","","","","","","","true","probe-81","88","2"
"","do_source","543","1385814","0.0-275.0-0.0","1407.5999999046326","","","","","","","","50","","","","","","","","","","","","","","false","probe-133","126","3"
"","do_source","544","1387758","0.0-276.0-0.0","930.6000000238419","","","","","","","","49","","","","","","","","","","","","","","false","probe-234","126","3"
"","do_source","545","1389475","0.0-277.0-0.0","703.7000000476837","","","","","","","","52","","","","","","","","","","","","","","false","probe-56","86","2"
"","do_source","546","1391594","0.0-278.0-0.0","1097","","","","","","","","50","","","","","","","","","","","","","","false","probe-96","208","5"
"","do_source","547","1393821","0.0-279.0-0.0","1212","","","","","","","","52","","","","","","","","","","","","","","false","probe-128","49","1"
"","do_source","548","1395917","0.0-280.0-0.0","1080.8999999761581","","","","","","","","54","","","","","","","","","","","","","","true","probe-121","203","5"
"","do_source","549","1398587","0.0-281.0-0.0","1654.8999999761581","","","","","","","","51","","","","","","","","","","","","","","true","probe-210","85","2"
"","do_source","550","1401524","0.0-282.0-0.0","1913.7000000476837","","","","","","","","49","","","","","","","","","","","","","","false","probe-157","122","3"
"","do_source","551","1404737","0.0-283.0-0.0","2186.899999976158","","","","","","","","51","","","","","","","","","","","","","","false","probe-92","207","5"
"","do_source","552","1407025","0.0-284.0-0.0","1264.7000000476837","","","","","","","","50","","","","","","","","","","","","","","false","probe-31","89","2"
"","do_source","553","1409768","0.0-285.0-0.0","1725.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-57","41","1"
"","do_source","554","1411827","0.0-286.0-0.0","1041.2999999523163","","","","","","","","54","","","","","","","","","","","","","","false","probe-85","161","4"
"","do_source","555","1413798","0.0-287.0-0.0","947.3999999761581","","","","","","","","52","","","","","","","","","","","","","","true","probe-192","128","3"
"","do_source","556","1415960","0.0-288.0-0.0","1147","","","","","","","","51","","","","","","","","","","","","","","true","probe-227","81","2"
"","do_source","557","1421977","0.0-289.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-118","48","1"
"","do_source","558","1424277","0.0-290.0-0.0","1268.2000000476837","","","","","","","","49","","","","","","","","","","","","","","false","probe-101","166","4"
"","do_source","559","1426547","0.0-291.0-0.0","1242.6999999284744","","","","","","","","53","","","","","","","","","","","","","","false","probe-163","204","5"
"","do_source","560","1429032","0.0-292.0-0.0","1469.6000000238419","","","","","","","","52","","","","","","","","","","","","","","false","probe-63","200","5"
"","do_source","561","1431187","0.0-293.0-0.0","1130.6000000238419","","","","","","","","50","","","","","","","","","","","","","","false","probe-76","125","3"
"","do_source","562","1433244","0.0-294.0-0.0","1029.8000000715256","","","","","","","","49","","","","","","","","","","","","","","false","probe-222","46","1"
"","do_source","563","1435662","0.0-295.0-0.0","1398.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-27","201","5"
"","do_source","564","1439575","0.0-296.0-0.0","2889.7999999523163","","","","","","","","54","","","","","","","","","","","","","","false","probe-206","87","2"
"","do_source","565","1442526","0.0-297.0-0.0","1926","","","","","","","","53","","","","","","","","","","","","","","false","probe-16","124","3"
"","do_source","566","1444787","0.0-298.0-0.0","1235","","","","","","","","50","","","","","","","","","","","","","","false","probe-235","124","3"
"","do_source","567","1446907","0.0-299.0-0.0","1107.3999999761581","","","","","","","","49","","","","","","","","","","","","","","false","probe-194","129","3"
"","do_source","568","1448864","0.0-300.0-0.0","931.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-155","40","1"
"","do_source","569","1450924","0.0-301.0-0.0","1039.8999999761581","","","","","","","","50","","","","","","","","","","","","","","false","probe-209","83","2"
"","do_source","570","1453368","0.0-302.0-0.0","1431","","","","","","","","54","","","","","","","","","","","","","","false","probe-154","165","4"
"","do_source","571","1455849","0.0-303.0-0.0","1461.5","","","","","","","","54","","","","","","","","","","","","","","false","probe-174","47","1"
"","do_source","572","1457641","0.0-304.0-0.0","761.3999999761581","","","","","","","","53","","","","","","","","","","","","","","true","probe-84","163","4"
"","do_source","573","1460517","0.0-305.0-0.0","1852.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-82","45","1"
"","do_source","574","1462679","0.0-306.0-0.0","1130.5","","","","","","","","50","","","","","","","","","","","","","","false","probe-107","84","2"
"","do_source","575","1464719","0.0-307.0-0.0","1024.8000000715256","","","","","","","","52","","","","","","","","","","","","","","false","probe-226","206","5"
"","do_source","576","1466639","0.0-308.0-0.0","902.3000000715256","","","","","","","","52","","","","","","","","","","","","","","false","probe-248","206","5"
"","do_source","577","1468978","0.0-309.0-0.0","1309.5","","","","","","","","51","","","","","","","","","","","","","","false","probe-113","164","4"
"","do_source","578","1470706","0.0-310.0-0.0","709.1999999284744","","","","","","","","51","","","","","","","","","","","","","","false","probe-164","205","5"
"","do_source","579","1472995","0.0-311.0-0.0","1265.3000000715256","","","","","","","","50","","","","","","","","","","","","","","false","probe-221","168","4"
"","do_source","580","1474514","0.0-312.0-0.0","490.7000000476837","","","","","","","","49","","","","","","","","","","","","","","false","probe-97","80","2"
"","do_source","581","1476619","0.0-313.0-0.0","1074.1999999284744","","","","","","","","51","","","","","","","","","","","","","","false","probe-80","120","3"
"","do_source","582","1479494","0.0-314.0-0.0","1858","","","","","","","","54","","","","","","","","","","","","","","false","probe-104","127","3"
"","do_source","583","1481809","0.0-315.0-0.0","1292.5","","","","","","","","50","","","","","","","","","","","","","","false","probe-237","127","3"
"","do_source","584","1483364","0.0-316.0-0.0","545","","","","","","","","49","","","","","","","","","","","","","","false","probe-229","160","4"
"","do_source","585","1486167","0.0-317.0-0.0","1785.2000000476837","","","","","","","","52","","","","","","","","","","","","","","false","probe-204","169","4"
"","do_source","586","1487878","0.0-318.0-0.0","685.8999999761581","","","","","","","","53","","","","","","","","","","","","","","false","probe-25","82","2"
"","do_source","587","1490263","0.0-319.0-0.0","1364.3000000715256","","","","","","","","54","","","","","","","","","","","","","","false","probe-74","121","3"
"","do_source","588","1493185","0.0-320.0-0.0","1894.6000000238419","","","","","","","","50","","","","","","","","","","","","","","false","probe-12","209","5"
"","do_source","589","1496002","0.0-321.0-0.0","1796.1999999284744","","","","","","","","49","","","","","","","","","","","","","","false","probe-91","","NaN"
"","do_source","590","1498386","0.0-322.0-0.0","1355.8000000715256","","","","","","","","49","","","","","","","","","","","","","","false","probe-231","","NaN"
"","do_source","591","1501116","0.0-323.0-0.0","1712.0999999046326","","","","","","","","53","","","","","","","","","","","","","","false","probe-249","","NaN"
"","do_source","592","1504379","0.0-324.0-0.0","2242.7000000476837","","","","","","","","54","","","","","","","","","","","","","","false","probe-243","","NaN"
"","do_source","593","1510419","0.0-325.0-0.0","null","","","","","","","","null","","","","","","","","","","","","","","false","probe-255","","NaN"
"","do_source","594","1513118","0.0-326.0-0.0","1668.6000000238419","","","","","","","","51","","","","","","","","","","","","","","false","probe-239","","NaN"
"","do_source","595","1515556","0.0-327.0-0.0","1418.3000000715256","","","","","","","","50","","","","","","","","","","","","","","false","probe-240","","NaN"
"","do_source","596","1518351","0.0-328.0-0.0","1772.8999999761581","","","","","","","","49","","","","","","","","","","","","","","false","probe-236","","NaN"
"","do_source","597","1521705","0.0-329.0-0.0","2334.7999999523163","","","","","","","","53","","","","","","","","","","","","","","false","probe-232","","NaN"
"","audio-keyboard-response","598","1525515","0.0-330.0-0.0","3805.3000000715256","run_exp/static/audio/clip_39_all_done.m4a","32","","","","","","","","","","","","","","","","","","","","","","",""
